14837,11147
26329,23823
59040,57702
3538,7096
55615,6485
25006,50356
50258,2616
48201,25279
10523,43121
47184,26966
56824,12382
60304,41366
54976,51846
19780,31466
56730,35552
3226,43488
38471,47581
1131,56449
51393,40599
49661,41235
7400,1358
47508,39994
40268,22674
50500,62186
7645,48371
11447,38157
614,59340
65527,34381
31321,14479
36857,55599
41480,49006
54689,49015
48950,40924
63491,50649
3556,25226
13431,21197
64821,33995
52037,54747
59560,56078
25186,61960
760,25950
28971,17729
27363,23225
42115,10841
532,56506
61036,15282
16654,22292
53130,30160
45789,25075
53222,32076
11897,4015
34663,23037
7379,19305
49593,20207
55066,27744
29995,51521
17360,23766
29850,4576
37008,63126
562,31000
7247,8485
65409,23383
8385,30359
14302,26084
21375,20373
49206,37084
57074,21976
15224,5598
43515,51793
55645,24691
49735,50653
32269,43043
55874,36072
53512,32366
34549,59531
8276,37114
18018,38408
32489,42079
14757,24123
15091,21897
62060,57266
28069,21051
9933,49891
46001,43399
41869,62883
3842,2216
25092,53674
2154,52656
22020,34218
42692,15466
55172,20266
216,44350
40514,37096
40080,33430
8303,12101
34939,24785
62427,19249
63786,52336
8337,10343
2625,34839
22327,55181
12239,56485
51864,34814
34733,34499
15627,28449
63639,37869
17945,17743
19876,24138
11550,38692
60695,8301
6347,15329
39197,15923
3030,7292
52400,16054
58064,60374
46678,48892
39062,25660
51766,64220
46081,10199
9561,62351
17644,27186
2296,60254
65151,35477
5858,65160
11016,63598
31551,64341
45336,9854
9470,59396
37908,11962
43207,50269
4654,52532
33517,41219
12633,16271
32741,56187
35377,55303
29,62771
58683,58257
14401,5655
43760,38902
8790,27388
48018,17528
31324,45922
26414,45620
19291,27313
31456,60838
29530,51360
40027,35761
22179,22905
2654,53348
14518,24924
50774,20220
23525,30587
49904,20470
58329,2575
62358,36668
19371,22465
41843,30217
6602,33552
54815,41525
60182,36540
19192,36190
18270,40292
7196,12834
19592,16878
36315,9521
46753,4215
4375,17517
17134,56820
29896,19246
50798,10612
59153,42727
30155,35041
30502,48012
63838,61284
60664,28510
44105,21183
52337,51783
17797,55835
26187,20833
40435,2185
49787,15057
2738,14744
44505,54287
6102,59516
8361,13087
22819,62457
52212,57754
36140,59762
49807,47205
48853,26987
44678,6892
15065,61711
48791,14829
42478,20724
49110,53372
56655,37413
40834,61736
27383,8525
44798,12804
39085,10179
29182,50436
46531,8857
56138,27792
6950,65420
43419,49393
19529,29375
64018,15096
12808,36718
10960,37846
35548,39906
15558,11052
499,52361
6638,50420
59763,31753
29482,18032
54026,8528
26913,6903
31217,40903
25624,2430
59969,59415
33251,25017
6051,35449
56620,14706
14599,36253
53377,48215
5218,50184
51260,3906
50415,27589
27292,14498
35856,55830
60294,26604
35100,12066
33720,43550
11102,41316
55262,1508
15241,7423
58700,57490
8972,6226
61027,34361
53381,5403
10730,14128
13592,43646
21879,17357
52960,8614
3428,35338
17810,44664
11004,62210
34745,62703
48663,33133
40184,40798
16409,57167
3299,64697
48558,41140
5727,55157
12560,36630
20806,47020
35340,61266
51152,32982
47572,21114
14020,3178
63810,48104
20361,45311
48767,19093
28022,45340
60837,53819
54556,23330
40135,30813
61529,52879
51567,26693
63900,38818
528,28694
39858,55960
54154,39376
26176,16902
45009,35751
53703,40285
37235,41993
25919,50517
20044,47506
25267,47177
62523,657
62666,11792
44006,39244
62575,837
6443,11585
4184,33982
36237,16291
63592,51406
18573,51875
32956,65474
33548,63570
54299,41841
53144,40190
24498,40600
2088,57998
17072,62646
19591,51485
40917,6763
39414,62876
7543,27597
1619,56553
22065,1031
19901,39379
43468,48402
62370,45128
14052,48010
58697,48063
17094,28972
9946,58400
45694,7556
21160,50446
46494,63396
28527,20037
26134,55740
7040,56390
61408,21158
8911,16293
7231,44117
4768,52582
44706,6984
10654,11172
29013,21483
27765,38411
46707,14601
40971,33313
18898,6072
18797,16259
48052,51546
37488,10102
44446,44964
28561,1895
35720,20718
41378,15944
18312,3310
4810,60432
13719,24813
42114,9768
48225,39991
14752,33894
61257,1471
44741,49499
18789,36091
33387,39553
10556,8258
16134,17260
40423,34941
52034,11752
55312,17942
47241,59903
45165,46723
34080,14310
16854,53884
46938,3232
25528,2590
18697,4735
47544,8222
16274,10360
11363,17465
39976,5774
37801,5663
17158,51052
35847,37021
44597,34251
16943,48645
31393,5239
8993,38135
17306,53472
158,12964
6943,46901
20258,37832
64338,53560
57537,13975
34993,20103
6380,48690
3453,38035
49892,18314
45526,49788
10289,46599
54600,35399
8431,10181
19087,57445
22587,26257
56446,26500
26790,29964
31601,10567
31099,465
57229,61859
46249,26399
12126,42340
36196,2570
39652,57226
45472,7270
17023,52885
47117,547
65043,63657
16866,39304
7483,31633
47045,23131
23494,14892
58240,17478
32853,45803
4463,53317
19394,34408
50359,60685
2459,8433
19707,40273
39554,15400
8985,12879
49844,49242
4436,53754
53281,29175
2581,35243
56842,23632
43903,18325
36511,21173
50573,14243
40921,9743
37087,35317
17847,7693
26027,45505
21460,3194
47308,31762
32984,11582
33083,8081
6652,37378
15852,29490
25082,1088
64533,31659
18319,44389
37898,4688
45640,28846
63350,39708
4906,58992
50005,34283
20470,27548
14932,60154
17803,53153
34361,27503
42677,54859
20472,606
45702,57068
56137,61887
20106,58576
21380,35626
20515,64249
39142,38476
58124,55378
57116,17698
56303,45765
54428,33442
41807,55333
56797,31987
8440,41822
31839,32117
28915,2953
4063,30965
6920,10350
21535,41013
21284,60362
59372,64818
26120,50030
42602,2992
47239,54557
2720,17766
41639,10557
23291,11089
20825,24463
7969,53495
48047,8069
53894,65260
33085,38227
53674,15600
16803,46201
56082,11256
5764,65066
57487,13925
25738,15056
19629,64451
10981,30331
52345,3503
28172,54098
25185,567
53236,50586
19710,53252
61,50259
44951,64237
28625,19367
64209,18087
51138,8808
42600,5838
39119,46501
47417,20079
49697,17399
65411,54617
16675,48121
18566,5356
45941,60683
63639,37869
28108,274
5029,14395
59599,50597
19080,40942
36414,60228
47901,24627
61185,21207
60605,10451
52375,18413
6166,35772
30614,21308
14180,13322
2134,61692
29216,13542
16441,17775
47736,25822
12249,46607
27374,50676
29393,56999
11219,19049
13100,28530
45884,59970
40715,61729
8882,61848
55518,30436
62590,65412
8225,503
62311,34301
21480,19534
31529,42399
31760,18966
57882,1888
38885,54139
5544,30734
2959,45413
4070,48460
3865,48719
19532,55186
1148,29826
63907,35961
33811,57001
36556,12818
53900,36818
7214,38708
50908,14306
13348,15562
33908,61978
22025,61311
54280,12654
12782,23796
62939,36145
60054,63036
2591,5685
16501,2571
18630,30508
40790,55292
18458,44384
47404,5490
13143,18093
18396,59618
42512,29718
56641,27415
41222,25964
14705,18247
55089,21767
23155,64777
10410,17392
35727,12645
10928,48310
54391,29389
58127,37093
48812,41714
36684,10898
61811,33801
16345,50703
24324,40618
62336,5190
59507,51977
37100,30258
32087,53421
55970,59208
55517,18419
9916,58818
25544,59950
1376,20518
16954,16768
537,57679
49495,5293
39541,9227
52199,5757
21087,45941
41629,28595
21126,32492
11391,63637
12599,45453
62149,17755
51317,12811
26894,48916
20280,48542
60404,33178
13729,8055
54374,63948
36635,20081
53897,9215
36828,45282
12061,46131
57171,9705
37618,18904
13596,47906
2321,26855
64578,52968
24065,12759
3869,37939
3453,38035
10066,40248
11253,56715
24454,15340
13039,55749
18860,48626
8871,43325
13123,2073
57537,13975
27484,13410
14232,1278
53792,5350
64461,18403
57878,38332
2748,43458
24042,11056
29826,46632
7402,64048
58187,56929
14985,52223
24747,40129
31903,57525
60410,3648
50918,17484
58222,13940
14974,42372
18523,63409
25749,64555
9821,40307
63946,58128
24901,11227
51847,26397
28333,7619
16946,47384
53900,36818
9542,52140
59874,49544
52200,42062
47203,4153
38273,4439
9597,3219
14398,13636
46898,48664
13284,2186
17803,53153
35815,54909
64697,55791
57215,64405
62999,63853
33356,28050
42446,13780
49731,26393
50144,9894
39807,46997
26634,58960
42321,26919
217,14095
39108,11882
6962,536
58657,38647
39243,21601
62921,33855
49722,49536
5057,55703
18096,14518
52974,27124
33,57847
7601,21383
23944,41710
36668,17986
30996,58298
5139,61097
3022,31700
45821,33299
31872,36166
38215,35037
15828,63098
58882,61352
31002,36448
11036,20770
34711,45805
50947,25817
10236,40962
56361,46751
24806,56908
41920,34694
4176,24918
39946,14928
47840,11686
37821,32723
321,61207
15490,56872
30122,49392
29113,32495
25620,32442
65478,7724
34151,22525
22095,47909
54446,59316
62071,28877
42431,15829
24660,53498
17135,59845
49664,47814
21399,65261
51678,6116
64398,27028
55914,40880
25785,16879
33551,45285
23417,44207
13533,1011
64907,26529
52751,11237
40150,7548
26195,15593
54567,21437
41419,13537
8496,19254
11334,41644
45143,45997
60264,60366
55398,32204
60234,64656
48223,48501
8322,33320
59492,5386
20966,16204
64146,62328
63131,40433
34255,12965
38953,4767
15886,50196
32355,22073
535,17773
41657,40943
21804,4466
21422,63156
28573,11443
42590,19556
55429,32027
3403,2145
57581,40707
51027,36329
49534,23684
39434,55376
13349,37051
38359,33069
23253,50539
49833,62751
36890,13664
14271,12245
21922,21064
39537,55367
13523,17257
34072,47742
52649,61471
17090,19816
1367,55469
23557,43163
53269,12203
2002,38328
15621,63899
63090,5464
34786,57224
34650,23712
5849,19727
6738,56
35730,21624
17413,53403
51553,6455
37729,9015
59385,53551
49858,52584
7753,17599
33737,53823
27704,10910
4458,9904
6322,26520
48904,11374
27436,18290
24646,30380
37321,24639
37110,7324
40693,32907
10861,53379
28494,42836
2267,45105
7007,44149
17159,55197
7159,8781
7904,61862
17457,4615
65517,60931
13813,10123
53344,2854
36050,51896
42032,48694
64495,53957
40391,51549
24251,34065
8068,38698
56640,51462
43809,40183
58514,32120
12693,55595
46684,44898
8830,3460
40965,11419
700,25026
44686,52372
23994,42240
41133,53187
19890,27800
24711,7453
52081,47431
60053,16939
18459,46961
62321,49479
30989,29475
6958,1588
37395,3241
3688,7886
43594,52112
41928,10798
38688,51686
7336,12046
60570,35296
222,57060
62749,6707
11456,24710
41786,37504
11725,31203
45082,54624
53657,22735
7928,49502
13505,43671
13366,1244
53299,28105
62182,45132
8942,48628
26858,9776
4427,19553
23934,63620
55652,62986
25436,35938
17000,53966
19453,35603
11029,31403
38820,18506
52715,52737
46075,46161
30943,12789
49945,21071
22061,19779
48491,25985
33949,29107
11288,12670
43981,14307
32169,40991
33963,41153
15833,58383
19359,32693
53811,53193
39260,41570
63803,6033
52476,38146
16433,28167
42546,32024
11689,20511
19796,52730
39919,29381
14590,7172
61303,56781
53827,46873
41441,59831
39203,13305
19289,31119
53132,31954
39151,65477
20891,51441
51421,47091
31423,49877
35836,33794
34960,11926
59391,48149
23139,21049
42754,8360
16275,33321
26688,25606
35573,3211
51763,10185
10187,6881
53730,59784
34827,10785
29665,7095
3501,36035
27690,12144
58478,10100
47171,64793
9,47487
34246,17452
16389,52379
7225,367
16001,59991
46784,43654
63184,65494
52914,32152
43975,46941
36253,2739
30817,6199
59998,12388
63516,3618
60292,49962
62340,11050
8119,55309
63737,45615
11676,43938
1541,21147
26021,10811
43756,4146
9208,54878
27863,34861
5437,51539
10996,37018
49334,59740
17647,60357
9049,61839
36085,28299
23601,27143
18856,44046
275,19369
54560,2022
25973,65291
41349,22043
2653,49523
33346,46312
22590,21828
13972,43322
20540,5954
1907,47625
56383,27733
19425,29623
64107,21121
19356,43426
896,58438
64933,41531
29281,37431
50602,53488
47098,6720
40489,22687
2045,59155
5261,30371
35551,17397
28044,6866
50792,14030
581,15579
16916,7354
65251,52921
48597,55403
47514,50912
45798,28748
47448,23998
7478,64988
38476,57746
45809,43207
18512,47446
5417,40863
24523,13025
10946,54632
31154,30872
41865,17663
61140,6010
40890,42752
64976,14038
5501,15507
13938,21848
56612,62922
47267,56185
17405,787
26956,25746
48791,14829
55362,43752
19726,788
31801,57711
32778,32336
45269,47979
53815,8845
38792,40174
25153,8215
29289,24543
37622,24220
8306,57176
58472,29902
10591,6773
36911,11269
58521,23503
19976,43886
7776,55590
50147,953
39337,48159
50872,32030
38676,33210
56992,22886
21341,55923
49962,5744
11522,26280
27262,54660
51843,61529
8558,5236
27729,39
10653,1715
20445,36595
59551,3253
12382,22116
33903,4933
3540,18042
16972,11666
16467,22249
25160,57518
52333,4739
60994,8424
564,2010
54532,5290
49921,42711
9122,57416
46868,41402
38574,43444
9100,37074
35929,43663
38762,52400
30341,47899
62376,46606
51816,64206
21159,39229
30921,46911
30602,56784
49292,32210
59795,60457
39715,13817
60293,24603
43588,18410
38678,31420
58786,41544
35063,16205
59701,12491
32617,40159
44685,12451
56225,34167
20592,34166
10702,55764
48537,42191
15564,24594
40989,38195
23901,33907
18732,9586
57791,63957
54919,54045
54657,20823
40658,40120
19296,5670
62871,8429
26399,17205
42497,39383
3348,6074
56881,19463
39836,47522
21191,61021
53537,41719
60674,9896
31534,26164
35876,46282
14655,63829
5815,57101
15409,18951
65528,29278
47627,15393
23468,36850
53610,59056
56558,63476
55429,32027
36220,60802
56689,27463
28868,1642
16613,35963
35613,28723
26031,27013
14276,15722
1617,47655
19030,62204
48037,59
105,36319
64332,30354
16326,24108
30573,52611
25725,23443
31481,46127
63695,38309
2729,32031
65310,2340
11119,19013
1294,23316
26443,41569
30079,61845
14791,25949
40771,46105
29169,30663
40541,30067
20641,35447
57288,50734
31686,55852
53869,30851
4677,52443
42224,20982
52237,30243
46661,28891
12196,49226
51214,19988
21982,41956
40067,25177
19919,6821
42969,60943
4786,41368
62765,40003
52156,31426
35708,43906
7869,31443
7576,11006
8804,12042
58263,20205
41031,50141
19022,21076
2441,35583
63701,41835
46955,8065
12986,43520
50115,53401
10767,2021
12283,4177
40090,14816
62619,23537
30209,43479
29563,48081
58232,15838
11205,52827
44807,925
17749,34795
7859,37961
57559,23597
24956,16770
10186,37136
38604,14866
62207,5909
10144,21094
58446,44116
53513,39551
57494,60476
57378,62664
38454,26332
38566,25356
53922,32584
65208,21790
49909,17547
791,38509
18572,17874
63582,32356
32606,46436
54049,34039
43179,42177
40745,27039
23945,32511
58569,49983
14963,56585
7105,8599
58215,46589
5721,38031
5964,37522
5365,54923
38433,38903
30981,46491
28538,39360
32762,57920
15042,9576
6629,13691
6296,62974
34379,61793
51415,50221
31316,11002
47991,18893
59443,9673
45049,63791
12016,23542
8064,49222
17789,44179
32118,33052
694,35676
478,61412
49108,30842
41855,24469
27141,5787
40711,29597
31949,6371
8103,38461
1937,32615
38266,57280
42917,52283
641,20055
33645,6531
4285,44243
46376,57230
26286,14772
64207,14245
15342,59124
54873,21647
14782,32452
56634,3200
54146,17704
47296,27782
21915,19697
8725,33195
19958,59804
60796,19842
52582,49868
24568,53854
31628,18642
37513,58367
64782,45844
29990,39308
44397,9091
9153,27031
57079,46413
7935,25365
27821,7107
43934,11684
26488,16862
5223,46845
35354,12128
58810,3328
10782,25636
62822,19148
55262,1508
18315,37281
22748,35298
43140,12330
11837,4691
19951,42181
16805,58939
35999,12469
29973,17579
57457,32327
51997,45107
15424,47110
19424,28326
5469,23667
5464,14782
32180,43866
37460,33530
9242,18784
20427,58081
24931,43321
33776,246
56661,65515
2552,56414
32301,5443
20741,3483
37613,61699
49265,24135
45519,48805
8215,877
62402,36456
11312,50742
51599,36709
10902,13884
448,50566
58993,50247
64949,48459
14426,15776
62163,16745
18312,3310
14477,64163
5464,14782
32665,42703
855,22189
47096,27230
48508,40322
56583,37277
60004,5898
46801,25255
58021,63291
24649,59071
25274,23040
29092,25162
8484,55754
38558,26788
40963,60889
2163,27401
44872,23982
27889,711
24221,2995
30106,41696
38089,29503
56686,45172
59779,24409
4104,60782
32554,29296
31590,12492
32598,14332
54610,11064
6238,7780
8222,23076
48869,51835
1636,37642
23875,29209
60800,52806
40947,43657
30669,9187
53704,38958
54718,64196
41247,7477
21747,28553
39117,62691
55626,2704
16431,39941
64416,18022
26129,54759
14032,16342
34341,58043
956,21186
63677,13523
56078,20756
27866,18976
32041,42911
19812,51722
30885,19771
10241,64471
60423,61597
65153,43607
53843,51433
59352,9278
37353,26463
23246,47828
60459,4161
32744,55374
8362,48112
37120,22982
2742,37724
30868,35642
2560,8902
61628,44994
41241,36943
30296,27326
15602,37848
43227,20529
37288,54286
36353,25047
18635,27617
39749,58843
28287,47765
4406,37340
17512,54478
12892,52066
32648,9454
37247,52629
41513,7327
39592,27918
5363,12169
61035,26241
13521,16551
2656,17702
64332,30354
43252,28314
31683,34969
31145,7199
10557,7507
5354,53808
63005,27443
34908,33122
17365,48747
23520,48806
58940,52546
8041,15583
43343,15909
1448,59406
23204,6986
37563,55569
11874,15880
14216,48366
58343,28285
50631,29021
38230,44540
58589,29683
63591,6909
12332,31858
45919,9333
64325,17883
34837,26539
8980,3514
36333,7171
2958,47508
43894,61212
23353,36975
30450,52696
4095,17429
43669,555
48830,62404
21592,26814
47035,19985
53690,63744
8519,13533
52252,8738
3668,40698
43770,32064
3057,45511
974,5076
28104,62510
15622,49516
53787,57713
65387,42881
26751,46229
57536,29830
44844,52082
28881,48295
49172,6842
6278,9452
17598,14788
63040,4614
36071,42877
38204,27714
37837,24547
23463,12861
29133,24035
15995,38609
30443,26369
28593,9607
5736,18126
42094,59252
46731,53409
25306,40992
10731,51713
47952,15446
3039,13557
29681,6599
57172,8186
8594,10872
51688,41550
58070,41852
11118,48756
31489,16087
28584,53774
48987,7857
3101,41267
40091,50161
6554,42720
12180,29242
51138,8808
24019,15465
41955,25529
13827,9177
25277,48851
58738,62552
20958,49124
54622,35684
32864,47910
12644,60938
64239,33221
44266,51760
33742,37844
27151,18405
4043,41697
52643,16505
3233,26231
19215,55525
18070,29244
38324,58202
55892,2810
35947,17537
24463,58725
54498,40072
47299,62873
49316,33098
16166,25484
23045,50843
22338,23016
36153,41583
36265,45087
20135,62781
54052,27594
31855,2885
10241,64471
29538,13064
19881,28703
59522,10792
61453,39459
25757,53683
7344,20150
43416,38654
63138,58184
36019,49737
1188,17738
16648,44654
35909,42715
19893,36171
29058,25384
13784,4670
33044,52154
14922,23440
54258,31448
14215,33821
49026,4392
59997,8563
7871,26325
25982,8324
30937,28431
5522,48760
57416,40622
51908,8298
19870,53156
8913,20135
39577,45519
46795,55777
14160,30806
18750,13892
52308,7418
7539,20489
31772,37410
46203,11473
37781,31531
37278,62372
41091,26201
56087,44653
62327,41421
48877,64771
7693,18467
23402,20656
35830,51100
32891,30929
41330,45144
16479,373
817,8455
54208,46982
46583,31821
34010,16928
30314,23472
61407,55541
3787,53729
2497,3991
2109,52307
47886,45332
4778,36336
63443,38505
2271,33269
45290,20016
59676,36642
46042,288
17517,60035
3524,13162
3079,4253
8412,12770
47766,17980
48224,22310
19317,50443
59735,56493
25132,28274
5278,42660
17598,14788
60861,14803
41568,32038
62205,49683
35199,26005
50081,36215
55996,14786
4618,28752
5633,51671
26206,3172
43546,53088
55320,32126
16904,57198
55076,4042
42026,18288
64725,1899
2599,39101
28592,20918
52306,4664
33695,22453
27396,43690
6179,25337
31723,7169
34990,7092
35654,61868
26034,25752
20777,23455
18536,22734
39933,6931
58666,63600
25403,24977
39301,28187
43715,59289
31109,52763
16229,41723
52178,47544
7162,48704
50183,43165
8743,45245
32435,62537
9933,49891
152,56830
30389,42571
35772,15042
30688,64166
40547,30265
58956,29074
37628,6914
4827,64049
8676,38538
10285,57155
4048,59606
42555,62609
35560,45902
21068,15762
7779,63033
51213,21027
36412,54594
41460,14234
17185,46327
64900,62762
28665,47407
37624,30046
38612,65402
654,24724
12471,22797
41768,11662
45856,1510
33240,65086
3339,65313
20267,9025
40097,13943
20709,7291
1063,12989
44272,23030
45280,9126
20261,48059
14206,29316
34649,54671
20435,3689
14905,8047
31402,38384
1484,39186
37300,57178
9414,54060
22557,27955
47573,37995
56141,61283
49290,46800
9285,32475
25612,26962
35865,60239
22423,17133
30246,2700
57547,33761
21189,9563
9184,1702
33187,62585
29836,29138
60926,41220
44929,52055
23788,16946
7912,18254
16532,4922
2925,41347
12246,32892
45713,23143
43353,30607
62830,18548
43270,52588
12221,7123
32851,38633
31133,54963
55867,26769
17896,15950
29713,50151
14013,4819
51742,1060
61652,55674
17233,59175
12327,48829
40809,48351
56373,29643
63548,65346
806,10124
17991,59869
39030,19484
23518,43492
26883,26329
54840,29854
45682,45400
53684,8026
10766,28692
52207,41669
28456,63886
11364,63754
2403,20793
24539,22321
17321,17951
22013,29971
48211,29417
