50263,34733
51197,42771
53669,46651
21717,49003
1231,24997
50959,29925
8224,25318
35981,3747
23201,62583
46949,15099
37866,33072
36439,12717
2438,42476
44966,52236
41367,11501
33095,38109
10375,34077
28157,60691
38894,58100
25278,22468
42478,20724
36530,15768
23615,60501
33447,2365
22337,17687
9999,54501
64989,7411
20965,52603
38190,8244
3179,50305
31970,1160
21440,14214
15748,13610
37663,20277
56918,59132
35688,35790
22429,13491
24006,7212
61028,6922
3799,10797
478,61412
59667,29609
57153,60695
32949,28747
49451,5441
56578,22184
18897,17831
4854,56988
50547,55305
53342,30308
62291,39401
23651,62521
14514,34712
6065,11655
8586,26576
47938,56808
14362,40288
27955,31433
13611,35137
14279,9053
43304,29582
47948,13970
47257,28623
55572,50106
46824,40782
6067,64841
3867,52849
10197,49771
26036,45914
2377,32703
30509,56899
10716,27362
22037,5547
34603,64321
8336,18070
31292,8514
33197,16579
48051,57673
44339,47817
16832,1414
30537,52671
31305,57535
37411,23801
48078,11220
23928,55262
33608,61870
29717,62379
41987,45529
52561,37159
9567,63093
51525,29659
24869,11707
26952,14254
34845,56627
49315,9081
559,32261
60975,27141
61352,21006
44191,53429
10901,33323
24266,47120
38336,39302
62995,45225
56071,36765
54422,16444
18573,51875
59905,40407
40022,17660
29354,28144
56291,56249
35638,3036
62005,27083
61896,14382
40433,25543
61193,14463
9214,55044
16138,36176
27787,9889
37570,40296
22979,50841
45266,52920
48257,43095
34143,54901
50232,670
26572,64274
57533,31955
14280,24110
1622,36604
35895,31885
8968,53358
17312,44646
24509,52179
14800,45782
52411,21265
32588,39570
10028,17266
5880,6494
4549,54363
17378,56200
64667,9201
50701,28707
60598,46428
57346,35240
47836,19426
39421,30995
24264,29998
53481,46687
39092,54874
14734,59284
13073,13031
33068,23922
6626,45448
9961,3167
22611,20201
64243,5513
26761,6655
29529,16783
8479,40245
12704,40038
28644,50314
16721,9511
15929,25455
17716,6874
39239,36061
6449,55047
4972,53426
26606,29428
23750,52012
32593,33575
6986,44176
56552,50510
61206,53948
44104,19118
27265,30295
56495,36997
13942,27164
49803,15521
1979,56849
2843,35441
55471,35973
24261,12635
47417,20079
36849,13767
42120,31214
60041,31743
7579,13553
53762,56232
53555,48841
43840,14086
24972,44754
19153,38567
36495,17509
8575,56725
43071,14421
59143,39837
10569,8127
61204,6586
18665,11871
60972,64114
38458,5504
9338,32448
22463,20437
31343,26949
36992,49478
34969,49103
36110,17172
8064,49222
38458,5504
10213,41851
33138,36952
32174,24756
63470,49908
14921,41151
25186,61960
9451,54529
57061,27259
14721,62807
46698,39856
22865,56615
42783,33589
54205,49107
34015,48629
334,39252
10657,45943
16566,26972
14584,23390
17306,53472
39997,8275
24982,23868
58479,29509
8598,7484
31765,64427
65102,9812
6711,43661
43193,50671
36995,54873
25930,30352
30171,3377
11304,42638
29723,17265
44178,58744
2196,39738
21928,47118
14834,49368
54735,677
20788,50906
50033,4423
46450,17496
8392,63278
6239,55669
22190,27060
41799,38621
59956,45018
34506,8208
19609,9167
29249,28695
36637,5171
3936,31270
47752,20462
45881,51311
61203,47529
21405,28851
2909,53875
18252,33426
20972,18226
64620,10674
43821,12867
15354,24128
42987,43009
40538,33696
9226,57936
58624,52678
21865,53983
9216,48326
36163,41497
11260,41986
64871,45053
58838,46716
21659,48113
15921,11271
2227,32329
35558,43084
5932,62322
47351,12109
63862,23836
2576,22550
30211,25561
13739,33217
62798,36180
42960,57558
37053,11475
40503,36493
21086,63588
39094,16732
5775,35941
892,17282
24051,51337
1288,62062
44186,18912
50992,12598
1435,31985
34356,35802
48755,41225
51979,7457
34260,32378
56086,16060
44082,49944
65356,6802
50104,59934
31799,27789
44926,19076
6890,6192
33085,38227
60787,57353
48995,59193
32776,23918
11772,50690
9930,49168
12523,57601
20340,11546
45203,25385
12858,12672
53439,30933
30288,51030
9989,41883
10467,6329
47191,56237
4394,42096
18117,55643
3551,14069
12147,41481
55327,33845
46911,63317
41345,7511
32995,53433
26581,619
31762,23800
11248,2294
51165,18163
9059,11065
17991,59869
27209,37055
24942,21620
7023,47685
20031,15957
15820,4370
56245,64331
57126,908
10794,52592
30886,1292
62204,31490
23499,20193
61227,17217
10351,5957
27369,61535
63484,28674
52626,13944
2672,16246
22593,46615
59395,46553
17094,28972
27188,12250
48661,64939
20658,40856
60874,5904
34579,12713
14148,25834
11952,8374
3440,45686
49571,13433
50081,36215
8258,13032
45489,34695
15939,49945
46650,13696
8154,36128
46009,16623
24127,36437
12421,62747
62988,31570
39567,61541
27941,22971
35955,53001
43444,55130
44167,43293
9307,13233
38316,18930
32086,46588
36807,31581
13068,26706
30836,42522
6431,54581
1694,39076
52467,42889
56063,40725
22789,38299
34422,64028
24237,19907
44082,49944
55014,21580
41616,2198
60034,52264
53524,39866
45227,44225
34287,48325
15583,5621
117,51723
15052,48658
521,56191
7143,9853
51841,22103
18374,58924
2595,21753
53726,16356
89,40591
27982,9556
52615,23069
63048,62638
28112,9942
14422,8444
1249,15543
9741,53283
7671,1101
37178,57472
29045,35595
28406,55964
12568,42622
43428,31306
65289,51327
36677,55771
41268,30323
44538,12352
29605,6203
52828,26466
12352,19462
7263,7541
6803,19753
8091,14065
8618,36080
5040,54710
25137,12295
29934,36852
20187,13873
9456,53750
63112,27630
41656,39198
40132,37482
12816,8214
31938,18280
64282,45152
54963,11337
44310,45244
46552,37438
53933,41411
30961,20167
6907,60241
31031,47501
30019,2585
1007,15045
5578,65296
43539,17577
44361,58303
1793,35543
10724,32394
1205,54347
58557,41171
12262,23884
53857,29239
25353,19583
4860,39682
21159,39229
35065,16943
57878,38332
7878,60716
35723,46497
22005,18315
9293,43107
6196,40410
21276,47394
36103,16797
50877,25299
45714,19320
39561,44031
27665,31719
414,9124
45639,62941
52452,12682
8497,40711
22224,24534
38733,2915
57335,26189
21924,50762
9007,44805
43224,46398
30143,36309
47961,43407
57817,10255
43818,56944
28093,47571
17203,20681
62167,60973
62663,20573
11191,17421
37473,12855
49342,13764
19568,16758
18320,7574
1362,39736
13096,15758
62883,26745
20563,9961
3867,52849
30258,3352
38285,18339
51868,39074
3169,11319
16733,18547
9886,47268
39153,61127
45330,33272
62065,28743
1330,35864
35530,58384
4238,61076
832,20230
15367,49309
58688,45318
57347,11737
39801,60591
39785,14559
22195,44105
64279,52845
16864,25766
53834,62352
60641,25783
25386,46704
64147,44329
46265,37359
21296,64822
59859,10345
29242,29056
5996,29874
54573,31811
30539,45665
12364,31634
11335,4061
24461,29091
26112,57030
11453,26835
6167,31597
25,40783
48254,51076
36811,8929
36349,3347
13160,46030
10068,26618
54454,56668
39200,35814
42310,19372
29893,59227
659,62761
25017,61167
59180,882
64591,293
12446,41636
42643,39209
1582,57652
52322,31752
5535,51637
55418,29376
55348,24026
45269,47979
62544,25942
16714,53904
20090,10432
9454,49140
53481,46687
25747,55081
6546,17016
3082,43600
32286,6180
54269,21267
29050,56256
39996,834
47699,4329
1508,6794
57975,24781
15988,35866
18377,13887
22750,63204
38336,39302
18427,43089
42230,4252
21270,63164
43841,55575
22879,2677
52327,28413
22711,24845
57313,10167
57114,37984
11727,31397
35032,5438
59952,9270
43141,52507
58400,18150
11404,51666
44377,64399
51699,5257
1752,13118
10277,1211
41146,30720
1785,57391
55001,3343
10941,9939
37008,63126
53820,6466
29054,52356
60556,35282
10884,37418
34907,14257
42685,49875
43187,40521
40717,47395
60345,39151
35202,56104
9080,32222
65282,63656
3915,10849
21418,57072
64015,6117
58048,63110
52911,645
16691,44745
44420,25898
22202,52736
43552,11494
6282,36560
54869,51435
65398,33564
23842,49608
12316,1570
13003,21985
58662,18828
52968,46926
58245,47131
52778,29040
23926,57628
3030,7292
38151,51613
21314,5608
6210,60136
53158,27660
35358,50212
47366,56684
27193,3951
51209,57727
11370,45488
56339,30377
36535,14093
8149,39531
31282,61720
17526,47132
49226,33168
4868,62122
48189,49235
19195,6993
46513,11143
17461,31691
59609,24335
3550,64484
18254,57172
19548,1378
30249,37023
10416,55990
48977,49959
34260,32378
49201,60935
61371,42513
40229,18875
25609,40319
37158,5516
837,11739
25290,48144
49506,41224
52486,4460
27502,65140
22846,17988
27954,62488
47989,62731
4506,57056
5916,64802
60353,29079
60770,36104
22670,38548
64258,21672
51910,63788
17921,14807
51401,51007
47481,27311
9440,22438
16641,9431
17073,34951
37993,25055
61145,1295
10790,32396
60570,35296
53323,7009
29144,28222
40101,12603
7882,30736
33204,53082
58814,35524
19163,12849
58362,34368
56284,56546
30542,20308
49493,58347
16636,43266
48965,18907
9710,53492
37433,63343
23160,34014
